"sales_id","sales_rep","email","brands","plant_cost","unit_price","quantity","costs","profit","countries","region","months","years"
"10731","Sorvino","sorvi2000@gmail.com","trophy","150.00","200.00",738,"147600.00","36900.00","Ghana","Southeast","July",2017
"10732","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",884,"442000.00","221000.00","Nigeria","west","August",2019
"10733","Andrews","andy@gmail.com","castle lite","180.00","450.00",772,"347400.00","208440.00","Togo","southsouth","September",2017
"10734","Jardine","jard@gmail.com","eagle lager","170.00","250.00",762,"190500.00","60960.00","Benin","northwest","October",2017
"10735","Thompson","thomp@uk.com","hero","150.00","200.00",830,"166000.00","41500.00","Senegal","northeast ","November",2018
"10736","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",995,"149250.00","69650.00","Ghana","northcentral ","December",2018
"10737","Morgan","morganny@gmail.com","grand malt","90.00","150.00",812,"121800.00","48720.00","Nigeria","Southeast","January",2019
"10738","Howard","howard_freeman@yahoo.com","trophy","150.00","200.00",993,"198600.00","49650.00","Togo","west","February",2018
"10739","Parent","parentty@uk.com","budweiser","250.00","500.00",941,"470500.00","235250.00","Benin","southsouth","March",2017
"10740","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",703,"316350.00","189810.00","Senegal","northwest","April",2019
"10741","Smith","smithMan@yahoo.com","eagle lager","170.00","250.00",834,"208500.00","66720.00","Ghana","northeast ","May",2019
"10742","Jones","jone.ai@yahoo.com","hero","150.00","200.00",843,"168600.00","42150.00","Nigeria","northcentral ","June",2019
"10743","Jardine","jard@gmail.com","beta malt","80.00","150.00",749,"112350.00","52430.00","Togo","Southeast","July",2019
"10744","Gill","gillhell@uk.com","grand malt","90.00","150.00",859,"128850.00","51540.00","Benin","west","August",2017
"10745","Sorvino","sorvi2000@gmail.com","trophy","150.00","200.00",962,"192400.00","48100.00","Senegal","southsouth","September",2017
"10746","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",816,"408000.00","204000.00","Ghana","northwest","October",2019
"10747","Andrews","andy@gmail.com","castle lite","180.00","450.00",989,"445050.00","267030.00","Nigeria","northeast ","November",2017
"10748","Jardine","jard@gmail.com","eagle lager","170.00","250.00",702,"175500.00","56160.00","Togo","northcentral ","December",2018
"10749","Thompson","thomp@uk.com","hero","150.00","200.00",830,"166000.00","41500.00","Benin","Southeast","January",2018
"10750","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",710,"106500.00","49700.00","Senegal","west","February",2018
"10751","Morgan","morganny@gmail.com","grand malt","90.00","150.00",708,"106200.00","42480.00","Ghana","southsouth","March",2018
"10752","Howard","howard_freeman@yahoo.com","trophy","150.00","200.00",816,"163200.00","40800.00","Nigeria","northwest","April",2019
"10753","Parent","parentty@uk.com","budweiser","250.00","500.00",722,"361000.00","180500.00","Togo","northeast ","May",2017
"10754","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",778,"350100.00","210060.00","Benin","northcentral ","June",2017
"10755","Smith","smithMan@yahoo.com","eagle lager","170.00","250.00",732,"183000.00","58560.00","Senegal","Southeast","July",2019
"10756","Jones","jone.ai@yahoo.com","hero","150.00","200.00",881,"176200.00","44050.00","Ghana","west","August",2018
"10757","Morgan","morganny@gmail.com","beta malt","80.00","150.00",939,"140850.00","65730.00","Nigeria","southsouth","September",2017
"10758","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",907,"136050.00","54420.00","Togo","northwest","October",2019
"10759","Parent","parentty@uk.com","trophy","150.00","200.00",709,"141800.00","35450.00","Benin","northeast ","November",2019
"10760","Kivell","kivel_go@yahoo.com","budweiser","250.00","500.00",886,"443000.00","221500.00","Senegal","northcentral ","December",2017
"10761","Smith","smithMan@yahoo.com","castle lite","180.00","450.00",828,"372600.00","223560.00","Ghana","Southeast","January",2017
"10762","Parent","parentty@uk.com","eagle lager","170.00","250.00",700,"175000.00","56000.00","Nigeria","west","February",2019
"10763","Gill","gillhell@uk.com","hero","150.00","200.00",928,"185600.00","46400.00","Togo","southsouth","March",2018
"10764","Smith","smithMan@yahoo.com","beta malt","80.00","150.00",737,"110550.00","51590.00","Benin","northwest","April",2018
"10765","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",986,"147900.00","59160.00","Senegal","northeast ","May",2019
"10766","Sorvino","sorvi2000@gmail.com","trophy","150.00","200.00",733,"146600.00","36650.00","Ghana","northcentral ","June",2018
"10767","Jardine","jard@gmail.com","budweiser","250.00","500.00",769,"384500.00","192250.00","Nigeria","Southeast","July",2017
"10768","Andrews","andy@gmail.com","castle lite","180.00","450.00",782,"351900.00","211140.00","Togo","west","August",2017
"10769","Howard","howard_freeman@yahoo.com","eagle lager","170.00","250.00",755,"188750.00","60400.00","Benin","southsouth","September",2017
"10770","Gill","gillhell@uk.com","hero","150.00","200.00",980,"196000.00","49000.00","Senegal","northwest","October",2019
"10771","Gill","gillhell@uk.com","beta malt","80.00","150.00",755,"113250.00","52850.00","Ghana","northeast ","November",2019
"10772","Kivell","kivel_go@yahoo.com","grand malt","90.00","150.00",804,"120600.00","48240.00","Nigeria","northcentral ","December",2019
"10773","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",821,"164200.00","41050.00","Togo","Southeast","January",2017
"10774","Morgan","morganny@gmail.com","budweiser","250.00","500.00",768,"384000.00","192000.00","Benin","west","February",2017
"10775","Kivell","kivel_go@yahoo.com","castle lite","180.00","450.00",929,"418050.00","250830.00","Senegal","southsouth","March",2019
"10776","Sorvino","sorvi2000@gmail.com","eagle lager","170.00","250.00",938,"234500.00","75040.00","Ghana","northwest","April",2018
"10777","Gill","gillhell@uk.com","hero","150.00","200.00",776,"155200.00","38800.00","Nigeria","northeast ","May",2018
"10778","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",830,"124500.00","58100.00","Togo","northcentral ","June",2018
"10779","Thompson","thomp@uk.com","grand malt","90.00","150.00",881,"132150.00","52860.00","Benin","Southeast","July",2017
"10780","Andrews","andy@gmail.com","trophy","150.00","200.00",854,"170800.00","42700.00","Senegal","west","August",2019
"10781","Jardine","jard@gmail.com","budweiser","250.00","500.00",843,"421500.00","210750.00","Ghana","southsouth","September",2017
"10782","Jardine","jard@gmail.com","castle lite","180.00","450.00",927,"417150.00","250290.00","Nigeria","northwest","October",2019
"10783","Andrews","andy@gmail.com","eagle lager","170.00","250.00",988,"247000.00","79040.00","Togo","northeast ","November",2019
"10784","Jardine","jard@gmail.com","hero","150.00","200.00",864,"172800.00","43200.00","Benin","northcentral ","December",2018
"10785","Gill","gillhell@uk.com","beta malt","80.00","150.00",952,"142800.00","66640.00","Senegal","Southeast","January",2017
"10786","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",817,"122550.00","49020.00","Ghana","west","February",2018
"10787","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",980,"196000.00","49000.00","Nigeria","southsouth","March",2018
"10788","Andrews","andy@gmail.com","budweiser","250.00","500.00",826,"413000.00","206500.00","Togo","northwest","April",2019
"10789","Jardine","jard@gmail.com","castle lite","180.00","450.00",864,"388800.00","233280.00","Benin","northeast ","May",2017
"10790","Thompson","thomp@uk.com","eagle lager","170.00","250.00",737,"184250.00","58960.00","Senegal","northcentral ","June",2018
"10791","Jones","jone.ai@yahoo.com","hero","150.00","200.00",773,"154600.00","38650.00","Ghana","Southeast","July",2018
"10792","Morgan","morganny@gmail.com","beta malt","80.00","150.00",902,"135300.00","63140.00","Nigeria","west","August",2019
"10793","Howard","howard_freeman@yahoo.com","grand malt","90.00","150.00",888,"133200.00","53280.00","Togo","southsouth","September",2019
"10794","Parent","parentty@uk.com","trophy","150.00","200.00",893,"178600.00","44650.00","Benin","northwest","October",2019
"10795","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",718,"359000.00","179500.00","Senegal","northeast ","November",2017
"10796","Smith","smithMan@yahoo.com","castle lite","180.00","450.00",744,"334800.00","200880.00","Ghana","northcentral ","December",2017
"10797","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",959,"239750.00","76720.00","Nigeria","Southeast","January",2017
"10798","Morgan","morganny@gmail.com","hero","150.00","200.00",976,"195200.00","48800.00","Togo","west","February",2017
"10799","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",940,"141000.00","65800.00","Benin","southsouth","March",2018
"10800","Parent","parentty@uk.com","grand malt","90.00","150.00",956,"143400.00","57360.00","Senegal","northwest","April",2019
"10801","Kivell","kivel_go@yahoo.com","trophy","150.00","200.00",908,"181600.00","45400.00","Ghana","northeast ","May",2018
"10802","Smith","smithMan@yahoo.com","budweiser","250.00","500.00",866,"433000.00","216500.00","Nigeria","northcentral ","June",2018
"10803","Parent","parentty@uk.com","castle lite","180.00","450.00",735,"330750.00","198450.00","Togo","Southeast","July",2019
"10804","Gill","gillhell@uk.com","eagle lager","170.00","250.00",802,"200500.00","64160.00","Benin","west","August",2017
"10805","Smith","smithMan@yahoo.com","hero","150.00","200.00",976,"195200.00","48800.00","Senegal","southsouth","September",2018
"10806","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",914,"137100.00","63980.00","Ghana","northwest","October",2017
"10807","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",821,"123150.00","49260.00","Nigeria","northeast ","November",2017
"10808","Jardine","jard@gmail.com","trophy","150.00","200.00",804,"160800.00","40200.00","Togo","northcentral ","December",2017
"10809","Andrews","andy@gmail.com","budweiser","250.00","500.00",946,"473000.00","236500.00","Benin","Southeast","January",2017
"10810","Howard","howard_freeman@yahoo.com","castle lite","180.00","450.00",997,"448650.00","269190.00","Senegal","west","February",2019
"10811","Gill","gillhell@uk.com","eagle lager","170.00","250.00",770,"192500.00","61600.00","Ghana","southsouth","March",2019
"10812","Gill","gillhell@uk.com","hero","150.00","200.00",901,"180200.00","45050.00","Nigeria","northwest","April",2017
"10813","Kivell","kivel_go@yahoo.com","beta malt","80.00","150.00",719,"107850.00","50330.00","Togo","northeast ","May",2019
"10814","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",933,"139950.00","55980.00","Benin","northcentral ","June",2018
"10815","Morgan","morganny@gmail.com","trophy","150.00","200.00",992,"198400.00","49600.00","Senegal","Southeast","July",2017
"10816","Kivell","kivel_go@yahoo.com","budweiser","250.00","500.00",818,"409000.00","204500.00","Ghana","west","August",2018
"10817","Sorvino","sorvi2000@gmail.com","castle lite","180.00","450.00",828,"372600.00","223560.00","Nigeria","southsouth","September",2017
"10818","Gill","gillhell@uk.com","eagle lager","170.00","250.00",758,"189500.00","60640.00","Togo","northwest","October",2017
"10819","Sorvino","sorvi2000@gmail.com","hero","150.00","200.00",787,"157400.00","39350.00","Benin","northeast ","November",2018
"10820","Thompson","thomp@uk.com","beta malt","80.00","150.00",929,"139350.00","65030.00","Senegal","northcentral ","December",2019
"10821","Andrews","andy@gmail.com","grand malt","90.00","150.00",785,"117750.00","47100.00","Ghana","Southeast","January",2019
"10822","Jardine","jard@gmail.com","trophy","150.00","200.00",701,"140200.00","35050.00","Nigeria","west","February",2017
"10823","Jardine","jard@gmail.com","budweiser","250.00","500.00",757,"378500.00","189250.00","Togo","southsouth","March",2019
"10824","Andrews","andy@gmail.com","castle lite","180.00","450.00",810,"364500.00","218700.00","Benin","northwest","April",2019
"10825","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",874,"218500.00","69920.00","Senegal","northeast ","May",2017
"10826","Morgan","morganny@gmail.com","hero","150.00","200.00",820,"164000.00","41000.00","Ghana","northcentral ","June",2018
"10827","Kivell","kivel_go@yahoo.com","beta malt","80.00","150.00",874,"131100.00","61180.00","Nigeria","Southeast","July",2018
"10828","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",958,"143700.00","57480.00","Togo","west","August",2019
"10829","Gill","gillhell@uk.com","trophy","150.00","200.00",742,"148400.00","37100.00","Benin","southsouth","September",2018
"10830","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",973,"486500.00","243250.00","Senegal","northwest","October",2018
"10831","Thompson","thomp@uk.com","castle lite","180.00","450.00",961,"432450.00","259470.00","Ghana","northeast ","November",2017
"10832","Andrews","andy@gmail.com","eagle lager","170.00","250.00",752,"188000.00","60160.00","Nigeria","northcentral ","December",2017
"10833","Jardine","jard@gmail.com","hero","150.00","200.00",938,"187600.00","46900.00","Togo","Southeast","January",2018
"10834","Jardine","jard@gmail.com","beta malt","80.00","150.00",777,"116550.00","54390.00","Benin","west","February",2018
"10835","Andrews","andy@gmail.com","grand malt","90.00","150.00",855,"128250.00","51300.00","Senegal","southsouth","March",2018
"10836","Jardine","jard@gmail.com","trophy","150.00","200.00",870,"174000.00","43500.00","Ghana","northwest","April",2017
"10837","Gill","gillhell@uk.com","budweiser","250.00","500.00",922,"461000.00","230500.00","Nigeria","northeast ","May",2018
"10838","Sorvino","sorvi2000@gmail.com","castle lite","180.00","450.00",856,"385200.00","231120.00","Togo","northcentral ","June",2018
"10839","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",852,"213000.00","68160.00","Benin","Southeast","July",2018
"10840","Andrews","andy@gmail.com","hero","150.00","200.00",981,"196200.00","49050.00","Senegal","west","August",2018
"10841","Jardine","jard@gmail.com","beta malt","80.00","150.00",910,"136500.00","63700.00","Ghana","southsouth","September",2017
"10842","Thompson","thomp@uk.com","grand malt","90.00","150.00",805,"120750.00","48300.00","Nigeria","northwest","October",2018
"10843","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",932,"186400.00","46600.00","Togo","northeast ","November",2018
"10844","Morgan","morganny@gmail.com","budweiser","250.00","500.00",891,"445500.00","222750.00","Benin","northcentral ","December",2018
"10845","Howard","howard_freeman@yahoo.com","castle lite","180.00","450.00",803,"361350.00","216810.00","Senegal","Southeast","January",2018
"10846","Parent","parentty@uk.com","eagle lager","170.00","250.00",818,"204500.00","65440.00","Ghana","west","February",2017
